H0,S3,weight,group_id
480442,7448,0.0,12
480449,7448,0.0,12
480451,7448,0.0,12
480452,7448,0.0,12
480459,7448,0.0,12
480510,7448,0.0,12
480521,7448,0.0,12
480522,7448,0.0,12
480523,7448,0.0,12
480529,7448,0.0,12
480530,7448,0.0,12
480540,7448,0.0,12
480550,7448,0.0,12
480560,7448,0.0,12
480570,7448,0.0,12
480580,7448,0.0,12
480610,7448,0.0,12
480620,7448,0.0,12
480630,7448,0.0,12
480640,7448,0.0,12
480710,7448,0.0,12
480791,7448,0.0,12
480799,7448,0.0,12
480810,7448,0.0,12
480820,7448,0.0,12
480830,7448,0.0,12
480890,7448,0.0,12
480910,7448,0.0,12
480920,7448,0.0,12
480990,7448,0.0,12
481011,7448,0.0,12
481012,7448,0.0,12
481021,7448,0.0,12
481029,7448,0.0,12
481031,7448,0.0,12
481032,7448,0.0,12
481039,7448,0.0,12
481091,7448,0.0,12
481099,7448,0.0,12
481110,7448,0.0,12
481121,7448,0.0,12
481129,7448,0.0,12
481131,7448,0.0,12
481139,7448,0.0,12
481140,7448,0.0,12
481190,7448,0.0,12
481200,7448,0.0,12
481310,7448,0.0,12
481320,7448,0.0,12
481390,7448,0.0,12
481410,7448,0.0,12
481420,7448,0.0,12
481430,7448,0.0,12
481490,7448,0.0,12
481500,7448,0.0,12
481610,7448,0.0,12
481620,7448,0.0,12
481630,7448,0.0,12
481690,7448,0.0,12
481810,7448,0.0,12
481820,7448,0.0,12
481830,7448,0.0,12
481840,7448,0.0,12
481850,7448,0.0,12
481890,7448,0.0,12
482210,7448,0.0,12
482290,7448,0.0,12
482311,7448,0.0,12
482319,7448,0.0,12
482320,7448,0.0,12
482330,7448,0.0,12
482340,7448,0.0,12
482351,7448,0.0,12
482359,7448,0.0,12
482360,7448,0.0,12
482370,7448,0.0,12
482390,7448,0.0,12
590410,7448,0.0,12
590491,7448,0.0,12
590492,7448,0.0,12
600210,7448,0.0,12
600220,7448,0.0,12
600230,7448,0.0,12
600241,7448,0.0,12
600242,7448,0.0,12
600243,7448,0.0,12
600249,7448,0.0,12
600291,7448,0.0,12
600292,7448,0.0,12
600293,7448,0.0,12
600299,7448,0.0,12
690911,7448,0.0,12
690919,7448,0.0,12
690990,7448,0.0,12
691410,7448,0.0,12
691490,7448,0.0,12
720421,7448,0.0,12
720429,7448,0.0,12
720430,7448,0.0,12
720441,7448,0.0,12
720449,7448,0.0,12
720450,7448,0.0,12
731411,7448,0.0,12
731419,7448,0.0,12
731420,7448,0.0,12
731430,7448,0.0,12
731441,7448,0.0,12
731442,7448,0.0,12
731449,7448,0.0,12
731450,7448,0.0,12
732010,7448,0.0,12
732020,7448,0.0,12
732090,7448,0.0,12
732111,7448,0.0,12
732112,7448,0.0,12
732113,7448,0.0,12
732181,7448,0.0,12
732182,7448,0.0,12
732183,7448,0.0,12
732190,7448,0.0,12
732310,7448,0.0,12
732391,7448,0.0,12
732392,7448,0.0,12
732393,7448,0.0,12
732394,7448,0.0,12
732399,7448,0.0,12
740400,7448,0.0,12
741410,7448,0.0,12
741490,7448,0.0,12
741600,7448,0.0,12
741700,7448,0.0,12
741810,7448,0.0,12
741910,7448,0.0,12
741991,7448,0.0,12
741999,7448,0.0,12
750300,7448,0.0,12
750800,7448,0.0,12
760200,7448,0.0,12
761510,7448,0.0,12
761690,7448,0.0,12
780200,7448,0.0,12
780300,7448,0.0,12
780411,7448,0.0,12
780419,7448,0.0,12
780420,7448,0.0,12
780500,7448,0.0,12
780600,7448,0.0,12
790200,7448,0.0,12
790310,7448,0.0,12
790390,7448,0.0,12
790400,7448,0.0,12
790500,7448,0.0,12
790600,7448,0.0,12
790710,7448,0.0,12
790790,7448,0.0,12
800200,7448,0.0,12
800300,7448,0.0,12
800400,7448,0.0,12
800510,7448,0.0,12
800520,7448,0.0,12
800600,7448,0.0,12
800700,7448,0.0,12
810510,7448,0.0,12
810710,7448,0.0,12
810810,7448,0.0,12
810910,7448,0.0,12
840120,7448,0.0,12
841410,7448,0.0,12
841420,7448,0.0,12
841430,7448,0.0,12
841440,7448,0.0,12
841480,7448,0.0,12
841490,7448,0.0,12
841710,7448,0.0,12
841720,7448,0.0,12
841780,7448,0.0,12
841790,7448,0.0,12
841911,7448,0.0,12
841919,7448,0.0,12
841920,7448,0.0,12
841931,7448,0.0,12
841932,7448,0.0,12
841939,7448,0.0,12
841981,7448,0.0,12
841989,7448,0.0,12
841990,7448,0.0,12
842111,7448,0.0,12
842112,7448,0.0,12
842119,7448,0.0,12
842191,7448,0.0,12
842199,7448,0.0,12
842219,7448,0.0,12
842220,7448,0.0,12
842230,7448,0.0,12
842240,7448,0.0,12
842290,7448,0.0,12
842410,7448,0.0,12
842420,7448,0.0,12
842430,7448,0.0,12
842481,7448,0.0,12
842489,7448,0.0,12
842490,7448,0.0,12
842810,7448,1.0,12
842820,7448,0.0,12
842831,7448,0.0,12
842832,7448,0.0,12
842833,7448,0.0,12
842839,7448,0.007092762178047,12
842840,7448,1.0,12
842850,7448,1.0,12
842860,7448,1.0,12
842890,7448,0.0033570721725323,12
843010,7448,0.0,12
843020,7448,0.0,12
843039,7448,0.0,12
843049,7448,0.0,12
843061,7448,0.0,12
843062,7448,0.0,12
843069,7448,0.0,12
843110,7448,0.0,12
843120,7448,0.0,12
843131,7448,0.0,12
843139,7448,0.0,12
844240,7448,0.0,12
844321,7448,0.0,12
844329,7448,0.0,12
844330,7448,0.0,12
844340,7448,0.0,12
844350,7448,0.0,12
844360,7448,0.0,12
844390,7448,0.0,12
845610,7448,0.0,12
845620,7448,0.0,12
845630,7448,0.0,12
845690,7448,0.0057726214043141,12
846210,7448,0.0,12
846221,7448,0.0,12
846229,7448,0.0,12
846231,7448,0.0,12
846239,7448,0.0,12
846241,7448,0.0,12
846249,7448,0.0,12
846291,7448,0.0,12
846299,7448,0.0,12
846410,7448,0.0,12
846420,7448,0.0,12
846490,7448,0.0,12
846510,7448,0.0,12
846591,7448,0.0,12
846592,7448,0.0,12
846593,7448,0.0,12
846594,7448,0.0,12
846595,7448,0.0,12
846596,7448,0.0,12
846599,7448,0.0184940879047261,12
846610,7448,0.0,12
846620,7448,0.0,12
846630,7448,0.0,12
846691,7448,0.0,12
846692,7448,0.0,12
846693,7448,0.0,12
846694,7448,0.0,12
846711,7448,0.0,12
846719,7448,0.0,12
846781,7448,0.0,12
846789,7448,0.0,12
846791,7448,0.0,12
846792,7448,0.0,12
846799,7448,0.0,12
846910,7448,0.0,12
846921,7448,0.0,12
846929,7448,0.0,12
846931,7448,0.0,12
846939,7448,0.0,12
847010,7448,0.0,12
847021,7448,0.0,12
847029,7448,0.0,12
847030,7448,0.0,12
847040,7448,0.0,12
847050,7448,0.0,12
847090,7448,0.0,12
847110,7448,0.0,12
847120,7448,0.0,12
847191,7448,0.0,12
847192,7448,0.0,12
847193,7448,0.0,12
847199,7448,0.0,12
847210,7448,0.0,12
847220,7448,0.0,12
847230,7448,0.0,12
847290,7448,0.0,12
847310,7448,0.0,12
847321,7448,0.0,12
847329,7448,0.0,12
847330,7448,0.0,12
847340,7448,0.0,12
847510,7448,0.0,12
847520,7448,0.0,12
847590,7448,0.0,12
847710,7448,0.0626583078739114,12
847720,7448,0.0,12
847730,7448,0.0,12
847740,7448,0.0550772649260651,12
847751,7448,0.0,12
847759,7448,0.037799748781622,12
847780,7448,0.0,12
847790,7448,0.0,12
847810,7448,0.0,12
847890,7448,0.0,12
847910,7448,0.0,12
847930,7448,0.0,12
847940,7448,0.0,12
847981,7448,0.0,12
847982,7448,0.0,12
847989,7448,0.0106240542116182,12
847990,7448,0.0,12
848010,7448,0.0,12
848020,7448,0.0,12
848030,7448,0.0,12
848041,7448,0.0,12
848049,7448,0.0,12
848050,7448,0.0,12
848060,7448,0.0,12
848071,7448,0.0022593697094523,12
848079,7448,0.0,12
850410,7448,0.0,12
850440,7448,0.0,12
850450,7448,0.0,12
850490,7448,0.0,12
850511,7448,0.0,12
850519,7448,0.0,12
850520,7448,0.0,12
850530,7448,0.0,12
850590,7448,0.0,12
850611,7448,0.0,12
850612,7448,0.0,12
850613,7448,0.0,12
850619,7448,0.0,12
850620,7448,0.0,12
850690,7448,0.0,12
850710,7448,0.0,12
850720,7448,0.0,12
850730,7448,0.0,12
850740,7448,0.0,12
850780,7448,0.0,12
850790,7448,0.0,12
850810,7448,0.0,12
850820,7448,0.0,12
850880,7448,0.0,12
850890,7448,0.0,12
850910,7448,0.0,12
850920,7448,0.0,12
850930,7448,0.0,12
850940,7448,0.0,12
850980,7448,0.0,12
850990,7448,0.0,12
851410,7448,0.0,12
851420,7448,0.0,12
851430,7448,0.0,12
851440,7448,0.0,12
851490,7448,0.0,12
851511,7448,0.0,12
851519,7448,0.4872810749723274,12
851521,7448,0.0068349984724242,12
851529,7448,0.1248302415906185,12
851531,7448,0.0,12
851539,7448,0.0,12
851580,7448,0.5756803584918622,12
851590,7448,0.0,12
851710,7448,0.0,12
851720,7448,0.0,12
851730,7448,0.0,12
851740,7448,0.0,12
851781,7448,0.0,12
851782,7448,0.0,12
851790,7448,0.0,12
851890,7448,0.0,12
851910,7448,0.0,12
851921,7448,0.0,12
851929,7448,0.0,12
851931,7448,0.0,12
851939,7448,0.0,12
851940,7448,0.0,12
851991,7448,0.0,12
851999,7448,0.0,12
852010,7448,0.0,12
852020,7448,0.0,12
852031,7448,0.0,12
852039,7448,0.0,12
852090,7448,0.0,12
852110,7448,0.0,12
852190,7448,0.0,12
852210,7448,0.0,12
852290,7448,0.0,12
852311,7448,0.0,12
852312,7448,0.0,12
852313,7448,0.0,12
852320,7448,0.0,12
852390,7448,0.0,12
852410,7448,0.0,12
852421,7448,0.0,12
852422,7448,0.0,12
852423,7448,0.0,12
852490,7448,0.0,12
852510,7448,0.0,12
852520,7448,0.0,12
852530,7448,0.0,12
852610,7448,0.0,12
852691,7448,0.0,12
852692,7448,0.0,12
852790,7448,0.0,12
852810,7448,0.0,12
852820,7448,0.0,12
852910,7448,0.0,12
852990,7448,0.0,12
853010,7448,0.0,12
853080,7448,0.0,12
853090,7448,0.0,12
853110,7448,0.0,12
853120,7448,0.0,12
853180,7448,0.0,12
853190,7448,0.0,12
854160,7448,0.0,12
854190,7448,0.0,12
854211,7448,0.0,12
854219,7448,0.0,12
854220,7448,0.0,12
854280,7448,0.0,12
854290,7448,0.0,12
854310,7448,0.0,12
854320,7448,0.0,12
854330,7448,0.0,12
854380,7448,0.2352465054376288,12
854390,7448,0.0,12
854511,7448,0.0,12
854519,7448,0.0,12
854520,7448,0.0,12
854590,7448,0.0,12
854800,7448,0.0,12
900610,7448,0.0,12
900620,7448,0.0,12
900630,7448,0.0,12
900640,7448,0.0,12
900651,7448,0.0,12
900652,7448,0.0,12
900653,7448,0.0,12
900659,7448,0.0,12
900661,7448,0.0,12
900662,7448,0.0,12
900669,7448,0.0,12
900691,7448,0.0,12
900699,7448,0.0,12
900810,7448,0.0,12
900820,7448,0.0,12
900830,7448,0.0,12
900840,7448,0.0,12
900890,7448,0.0,12
900911,7448,0.0,12
900912,7448,0.0,12
900921,7448,0.0,12
900922,7448,0.0,12
900930,7448,0.0,12
900990,7448,0.0,12
901010,7448,0.0,12
901020,7448,0.0,12
901030,7448,0.0,12
901090,7448,0.0,12
901110,7448,0.025509374649239,12
901120,7448,0.0093365665924975,12
901180,7448,0.0,12
901190,7448,0.0,12
901210,7448,0.6018299533652247,12
901290,7448,0.0,12
901710,7448,0.0,12
901720,7448,0.0127003024621005,12
901730,7448,0.0,12
901780,7448,0.0,12
901790,7448,0.0,12
901831,7448,0.0,12
901832,7448,0.0,12
901839,7448,0.0,12
901850,7448,0.0,12
901890,7448,0.0,12
903110,7448,0.0,12
903120,7448,0.0,12
903130,7448,0.0,12
903140,7448,0.0,12
903180,7448,0.0,12
903190,7448,0.0,12
281410,7449,0.0,12
281420,7449,0.0,12
281511,7449,0.0,12
281512,7449,0.0,12
281520,7449,0.0,12
281530,7449,0.0,12
281610,7449,0.0,12
281620,7449,0.0,12
281630,7449,0.0,12
281810,7449,0.0,12
281830,7449,0.0,12
282510,7449,0.0,12
282520,7449,0.0,12
282530,7449,0.0,12
282540,7449,0.0,12
282550,7449,0.0,12
282560,7449,0.0,12
282570,7449,0.0,12
282580,7449,0.0,12
282590,7449,0.0,12
282710,7449,0.0,12
282720,7449,0.0,12
282731,7449,0.0,12
282732,7449,0.0,12
282733,7449,0.0,12
282734,7449,0.0,12
282735,7449,0.0,12
282736,7449,0.0,12
282737,7449,0.0,12
282738,7449,0.0,12
282739,7449,0.0,12
282741,7449,0.0,12
282749,7449,0.0,12
282751,7449,0.0,12
282759,7449,0.0,12
282760,7449,0.0,12
283010,7449,0.0,12
283020,7449,0.0,12
283030,7449,0.0,12
283090,7449,0.0,12
283110,7449,0.0,12
283190,7449,0.0,12
283210,7449,0.0,12
283220,7449,0.0,12
283230,7449,0.0,12
283311,7449,0.0,12
283319,7449,0.0,12
283321,7449,0.0,12
283322,7449,0.0,12
283323,7449,0.0,12
283324,7449,0.0,12
283325,7449,0.0,12
283326,7449,0.0,12
283327,7449,0.0,12
283329,7449,0.0,12
283330,7449,0.0,12
283340,7449,0.0,12
283410,7449,0.0,12
283421,7449,0.0,12
283422,7449,0.0,12
283429,7449,0.0,12
283510,7449,0.0,12
283521,7449,0.0,12
283522,7449,0.0,12
283523,7449,0.0,12
283524,7449,0.0,12
283525,7449,0.0,12
283526,7449,0.0,12
283529,7449,0.0,12
283531,7449,0.0,12
283539,7449,0.0,12
283711,7449,0.0,12
283719,7449,0.0,12
283720,7449,0.0,12
283800,7449,0.0,12
283911,7449,0.0,12
283919,7449,0.0,12
283920,7449,0.0,12
283990,7449,0.0,12
284011,7449,0.0,12
284019,7449,0.0,12
284020,7449,0.0,12
284030,7449,0.0,12
284110,7449,0.0,12
284120,7449,0.0,12
284130,7449,0.0,12
284140,7449,0.0,12
284150,7449,0.0,12
284160,7449,0.0,12
284170,7449,0.0,12
284180,7449,0.0,12
284190,7449,0.0,12
284210,7449,0.0,12
284290,7449,0.0,12
284310,7449,0.0,12
284321,7449,0.0,12
284329,7449,0.0,12
284330,7449,0.0,12
284390,7449,0.0,12
284700,7449,0.0,12
284810,7449,0.0,12
284890,7449,0.0,12
284910,7449,0.0,12
284920,7449,0.0,12
284990,7449,0.0,12
285000,7449,0.0,12
285100,7449,0.0,12
291211,7449,0.0,12
291212,7449,0.0,12
291213,7449,0.0,12
291219,7449,0.0,12
291221,7449,0.0,12
291229,7449,0.0,12
291230,7449,0.0,12
291241,7449,0.0,12
291242,7449,0.0,12
291249,7449,0.0,12
291250,7449,0.0,12
291260,7449,0.0,12
291300,7449,0.0,12
291411,7449,0.0,12
291412,7449,0.0,12
291413,7449,0.0,12
291419,7449,0.0,12
291421,7449,0.0,12
291422,7449,0.0,12
291423,7449,0.0,12
291429,7449,0.0,12
291430,7449,0.0,12
291441,7449,0.0,12
291449,7449,0.0,12
291450,7449,0.0,12
291461,7449,0.0,12
291469,7449,0.0,12
291470,7449,0.0,12
291811,7449,0.0,12
291812,7449,0.0,12
291813,7449,0.0,12
291814,7449,0.0,12
291815,7449,0.0,12
291816,7449,0.0,12
291817,7449,0.0,12
291819,7449,0.0,12
291821,7449,0.0,12
291822,7449,0.0,12
291823,7449,0.0,12
291829,7449,0.0,12
291830,7449,0.0,12
291890,7449,0.0,12
292211,7449,0.0,12
292212,7449,0.0,12
292213,7449,0.0,12
292219,7449,0.0,12
292221,7449,0.0,12
292222,7449,0.0,12
292229,7449,0.0,12
292230,7449,0.0,12
292241,7449,0.0,12
292242,7449,0.0,12
292249,7449,0.0,12
292250,7449,0.0,12
293100,7449,0.0,12
293211,7449,0.0,12
293212,7449,0.0,12
293213,7449,0.0,12
293219,7449,0.0,12
293221,7449,0.0,12
293229,7449,0.0,12
293290,7449,0.0,12
293311,7449,0.0,12
293319,7449,0.0,12
293321,7449,0.0,12
293329,7449,0.0,12
293331,7449,0.0,12
293339,7449,0.0,12
293340,7449,0.0,12
293351,7449,0.0,12
293359,7449,0.0,12
293361,7449,0.0,12
293369,7449,0.0,12
293371,7449,0.0,12
293379,7449,0.0,12
293390,7449,0.0,12
293410,7449,0.0,12
293420,7449,0.0,12
293430,7449,0.0,12
293490,7449,0.0,12
293710,7449,0.0,12
293721,7449,0.0,12
293722,7449,0.0,12
293729,7449,0.0,12
293791,7449,0.0,12
293792,7449,0.0,12
293799,7449,0.0,12
293810,7449,0.0,12
293890,7449,0.0,12
300110,7449,0.0,12
300120,7449,0.0,12
300190,7449,0.0,12
300210,7449,0.0,12
300220,7449,0.0,12
300231,7449,0.0,12
300239,7449,0.0,12
300290,7449,0.0,12
300310,7449,0.0,12
300320,7449,0.0,12
300331,7449,0.0,12
300339,7449,0.0,12
300340,7449,0.0,12
300390,7449,0.0,12
300410,7449,0.0,12
300420,7449,0.0,12
300431,7449,0.0,12
300432,7449,0.0,12
300439,7449,0.0,12
300440,7449,0.0,12
300450,7449,0.0,12
300490,7449,0.0,12
300510,7449,0.0,12
300590,7449,0.0,12
300610,7449,0.0,12
300620,7449,0.0,12
300630,7449,0.0,12
300640,7449,0.0,12
300650,7449,0.0,12
300660,7449,0.0,12
320110,7449,0.0,12
320120,7449,0.0,12
320130,7449,0.0,12
320190,7449,0.0,12
320300,7449,0.0,12
320610,7449,0.0,12
320620,7449,0.0,12
320630,7449,0.0,12
320641,7449,0.0,12
320642,7449,0.0,12
320643,7449,0.0,12
320649,7449,0.0,12
320650,7449,0.0,12
340700,7449,0.0,12
350110,7449,0.0,12
350190,7449,0.0,12
350290,7449,0.0,12
350300,7449,0.0,12
350400,7449,0.0,12
350510,7449,0.0,12
350520,7449,0.0,12
350610,7449,0.0,12
350691,7449,0.0,12
350699,7449,0.0,12
370710,7449,0.0,12
370790,7449,0.0,12
380110,7449,0.0,12
380120,7449,0.0,12
380130,7449,0.0,12
380190,7449,0.0,12
380210,7449,0.0,12
380290,7449,0.0,12
380910,7449,0.0,12
380991,7449,0.0,12
380992,7449,0.0,12
380993,7449,0.0,12
380999,7449,0.0,12
381010,7449,0.0,12
381090,7449,0.0,12
381210,7449,0.0,12
381220,7449,0.0,12
381230,7449,0.0,12
381300,7449,0.0,12
382100,7449,0.0,12
382200,7449,0.0,12
382310,7449,0.0,12
382320,7449,0.0,12
382330,7449,0.0,12
382340,7449,0.0,12
382350,7449,0.0,12
382360,7449,0.0,12
382390,7449,0.0,12
392010,7449,0.0,12
392020,7449,0.0,12
392030,7449,0.0,12
392041,7449,0.0,12
392042,7449,0.0,12
392051,7449,0.0,12
392059,7449,0.0,12
392061,7449,0.0,12
392062,7449,0.0,12
392063,7449,0.0,12
392069,7449,0.0,12
392071,7449,0.0,12
392072,7449,0.0,12
392073,7449,0.0,12
392079,7449,0.0,12
392091,7449,0.0,12
392092,7449,0.0,12
392093,7449,0.0,12
392094,7449,0.0,12
392099,7449,0.0,12
392111,7449,0.0,12
392112,7449,0.0,12
392113,7449,0.0,12
392114,7449,0.0,12
392119,7449,0.0,12
392190,7449,0.0,12
392610,7449,0.0,12
392620,7449,0.0,12
392630,7449,0.0,12
392640,7449,0.0,12
392690,7449,0.0,12
401511,7449,0.0,12
401519,7449,0.0,12
401590,7449,0.0,12
480100,7449,0.0,12
480210,7449,0.0,12
480220,7449,0.0,12
480230,7449,0.0,12
480240,7449,0.0,12
480251,7449,0.0,12
480252,7449,0.0,12
480253,7449,0.0,12
480260,7449,0.0,12
480300,7449,0.0,12
480411,7449,0.0,12
480419,7449,0.0,12
480421,7449,0.0,12
480429,7449,0.0,12
480431,7449,0.0,12
480439,7449,0.0,12
480441,7449,0.0,12
480442,7449,0.0,12
480449,7449,0.0,12
480451,7449,0.0,12
480452,7449,0.0,12
480459,7449,0.0,12
480510,7449,0.0,12
480521,7449,0.0,12
480522,7449,0.0,12
480523,7449,0.0,12
480529,7449,0.0,12
480530,7449,0.0,12
480540,7449,0.0,12
480550,7449,0.0,12
480560,7449,0.0,12
480570,7449,0.0,12
480580,7449,0.0,12
480610,7449,0.0,12
480620,7449,0.0,12
480630,7449,0.0,12
480640,7449,0.0,12
480710,7449,0.0,12
480791,7449,0.0,12
480799,7449,0.0,12
480810,7449,0.0,12
480820,7449,0.0,12
480830,7449,0.0,12
480890,7449,0.0,12
480910,7449,0.0,12
480920,7449,0.0,12
480990,7449,0.0,12
481011,7449,0.0,12
481012,7449,0.0,12
481021,7449,0.0,12
481029,7449,0.0,12
481031,7449,0.0,12
481032,7449,0.0,12
481039,7449,0.0,12
481091,7449,0.0,12
481099,7449,0.0,12
481110,7449,0.0,12
481121,7449,0.0,12
481129,7449,0.0,12
481131,7449,0.0,12
481139,7449,0.0,12
481140,7449,0.0,12
481190,7449,0.0,12
481200,7449,0.0,12
481310,7449,0.0,12
481320,7449,0.0,12
481390,7449,0.0,12
481410,7449,0.0,12
481420,7449,0.0,12
481430,7449,0.0,12
481490,7449,0.0,12
481500,7449,0.0,12
481610,7449,0.0,12
481620,7449,0.0,12
481630,7449,0.0,12
481690,7449,0.0,12
481810,7449,0.0,12
481820,7449,0.0,12
481830,7449,0.0,12
481840,7449,0.0,12
481850,7449,0.0,12
481890,7449,0.0,12
482210,7449,0.0,12
482290,7449,0.0,12
482311,7449,0.0,12
482319,7449,0.0,12
482320,7449,0.0,12
482330,7449,0.0,12
482340,7449,0.0,12
482351,7449,0.0,12
482359,7449,0.0,12
482360,7449,0.0,12
482370,7449,0.0,12
482390,7449,0.0,12
590410,7449,0.0,12
590491,7449,0.0,12
590492,7449,0.0,12
600210,7449,0.0,12
600220,7449,0.0,12
600230,7449,0.0,12
600241,7449,0.0,12
600242,7449,0.0,12
600243,7449,0.0,12
600249,7449,0.0,12
600291,7449,0.0,12
600292,7449,0.0,12
600293,7449,0.0,12
600299,7449,0.0,12
690911,7449,0.0,12
690919,7449,0.0,12
690990,7449,0.0,12
691410,7449,0.0,12
691490,7449,0.0,12
720421,7449,0.0,12
720429,7449,0.0,12
720430,7449,0.0,12
720441,7449,0.0,12
720449,7449,0.0,12
720450,7449,0.0,12
731411,7449,0.0,12
731419,7449,0.0,12
731420,7449,0.0,12
731430,7449,0.0,12
731441,7449,0.0,12
731442,7449,0.0,12
731449,7449,0.0,12
731450,7449,0.0,12
732010,7449,0.0,12
732020,7449,0.0,12
732090,7449,0.0,12
732111,7449,0.0,12
732112,7449,0.0,12
732113,7449,0.0,12
732181,7449,0.0,12
732182,7449,0.0,12
732183,7449,0.0,12
732190,7449,0.0,12
732310,7449,0.0,12
732391,7449,0.0,12
732392,7449,0.0,12
732393,7449,0.0,12
732394,7449,0.0,12
732399,7449,0.0,12
740400,7449,0.0,12
741410,7449,0.0,12
741490,7449,0.0,12
741600,7449,0.0,12
741700,7449,0.0,12
741810,7449,0.0,12
741910,7449,0.0,12
741991,7449,0.0,12
741999,7449,0.0,12
750300,7449,0.0,12
750800,7449,0.0,12
760200,7449,0.0,12
761510,7449,0.0,12
761690,7449,0.0,12
780200,7449,0.0,12
780300,7449,0.0,12
780411,7449,0.0,12
780419,7449,0.0,12
780420,7449,0.0,12
780500,7449,0.0,12
780600,7449,0.0,12
790200,7449,0.0,12
790310,7449,0.0,12
790390,7449,0.0,12
790400,7449,0.0,12
790500,7449,0.0,12
790600,7449,0.0,12
790710,7449,0.0,12
790790,7449,0.0,12
800200,7449,0.0,12
800300,7449,0.0,12
800400,7449,0.0,12
800510,7449,0.0,12
800520,7449,0.0,12
800600,7449,0.0,12
800700,7449,0.0,12
810510,7449,0.0,12
810710,7449,0.0,12
810810,7449,0.0,12
810910,7449,0.0,12
840120,7449,0.0,12
841410,7449,0.0,12
841420,7449,0.0,12
841430,7449,0.0,12
841440,7449,0.0,12
841480,7449,0.0,12
841490,7449,0.0,12
841710,7449,0.0,12
841720,7449,0.0,12
841780,7449,0.0,12
841790,7449,0.0,12
841911,7449,0.0,12
841919,7449,0.0,12
841920,7449,0.0,12
841931,7449,0.0,12
841932,7449,0.0,12
841939,7449,0.0,12
841981,7449,0.0,12
841989,7449,0.0,12
841990,7449,0.3385546328253006,12
842111,7449,0.0,12
842112,7449,0.0,12
842119,7449,0.0,12
842191,7449,0.1691729347644359,12
842199,7449,0.0,12
842219,7449,0.0,12
842220,7449,0.0,12
842230,7449,0.0,12
842240,7449,0.0,12
842290,7449,0.0,12
842410,7449,0.0,12
842420,7449,0.0,12
842430,7449,0.0,12
842481,7449,0.0,12
842489,7449,0.0,12
842490,7449,0.0418509913062514,12
842810,7449,0.0,12
842820,7449,0.0,12
842831,7449,0.0,12
842832,7449,0.0,12
842833,7449,0.0,12
842839,7449,0.0,12
842840,7449,0.0,12
842850,7449,0.0,12
842860,7449,0.0,12
842890,7449,0.0,12
843010,7449,0.0,12
843020,7449,0.0,12
843039,7449,0.0,12
843049,7449,0.0,12
843061,7449,0.0,12
843062,7449,0.0,12
843069,7449,0.0,12
843110,7449,1.0,12
843120,7449,1.0,12
843131,7449,1.0,12
843139,7449,0.4380643326502212,12
844240,7449,0.0,12
844321,7449,0.0,12
844329,7449,0.0,12
844330,7449,0.0,12
844340,7449,0.0,12
844350,7449,0.0,12
844360,7449,0.0,12
844390,7449,0.0,12
845610,7449,0.0,12
845620,7449,0.0,12
845630,7449,0.0,12
845690,7449,0.0,12
846210,7449,0.0,12
846221,7449,0.0,12
846229,7449,0.0,12
846231,7449,0.0,12
846239,7449,0.0,12
846241,7449,0.0,12
846249,7449,0.0,12
846291,7449,0.0,12
846299,7449,0.0,12
846410,7449,0.0,12
846420,7449,0.0,12
846490,7449,0.0,12
846510,7449,0.0,12
846591,7449,0.0,12
846592,7449,0.0,12
846593,7449,0.0,12
846594,7449,0.0,12
846595,7449,0.0,12
846596,7449,0.0,12
846599,7449,0.0,12
846610,7449,0.1049314508916241,12
846620,7449,0.0476603895549944,12
846630,7449,0.0873454445928412,12
846691,7449,0.0880477331376266,12
846692,7449,0.1338871438399165,12
846693,7449,0.5419514316892015,12
846694,7449,0.020635906406686,12
846711,7449,0.0,12
846719,7449,0.0,12
846781,7449,0.0,12
846789,7449,0.0,12
846791,7449,0.0,12
846792,7449,0.0,12
846799,7449,0.0,12
846910,7449,0.0,12
846921,7449,0.0,12
846929,7449,0.0,12
846931,7449,0.0,12
846939,7449,0.0,12
847010,7449,0.0,12
847021,7449,0.0,12
847029,7449,0.0,12
847030,7449,0.0,12
847040,7449,0.0,12
847050,7449,0.0,12
847090,7449,0.0,12
847110,7449,0.0,12
847120,7449,0.0,12
847191,7449,0.0,12
847192,7449,0.0,12
847193,7449,0.0,12
847199,7449,0.0,12
847210,7449,0.0,12
847220,7449,0.0,12
847230,7449,0.0,12
847290,7449,0.0,12
847310,7449,0.0,12
847321,7449,0.0,12
847329,7449,0.0,12
847330,7449,0.0,12
847340,7449,0.0,12
847510,7449,0.0,12
847520,7449,0.0,12
847590,7449,0.0,12
847710,7449,0.0,12
847720,7449,0.0,12
847730,7449,0.0,12
847740,7449,0.0,12
847751,7449,0.0,12
847759,7449,0.0,12
847780,7449,0.0,12
847790,7449,0.0245380444045274,12
847810,7449,0.0,12
847890,7449,0.0,12
847910,7449,0.0,12
847930,7449,0.0,12
847940,7449,0.0,12
847981,7449,0.0,12
847982,7449,0.0,12
847989,7449,0.0,12
847990,7449,0.0860857247141792,12
848010,7449,0.0,12
848020,7449,0.0,12
848030,7449,0.0,12
848041,7449,0.0,12
848049,7449,0.0,12
848050,7449,0.0,12
848060,7449,0.0,12
848071,7449,0.0,12
848079,7449,0.0,12
850410,7449,0.0,12
850440,7449,0.0,12
850450,7449,0.0,12
850490,7449,0.0,12
850511,7449,0.0,12
850519,7449,0.0,12
850520,7449,0.0,12
850530,7449,0.0,12
850590,7449,0.0,12
850611,7449,0.0,12
